name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"41.094064, 29.090658",2017-04-14T08:00:00,11.5,11.5,7.1,74.38,0,0,,,,,1.8,67,1011.1,0,14.4,336.8,1.2,3,,Clear,clear-day,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-14T09:00:00,14.3,14.3,7.9,65.35,0,0,,,0,5.9,2.2,66,1011.4,0.2,10.6,529.8,1.9,5,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-14T10:00:00,16.5,16.5,9,61.08,0,0,,,,,5.6,79,1011.6,0,12.3,695,2.5,7,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-14T11:00:00,18.1,18.1,7.2,48.92,0,0,,,,,5.7,113,1011.8,0,15,816.8,2.9,8,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-14T12:00:00,19.3,19.3,7.6,46.57,0,0,,,,17.6,6,97,1011.7,0,19.6,886.5,3.2,9,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-14T13:00:00,20,20,7.1,43.24,0,0,,,,,7.6,124,1011.8,0,19.6,891.3,3.2,9,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-14T14:00:00,20.5,20.5,8.1,44.75,0,0,,,,,7.8,179,1011.9,0.9,19.3,834,3,8,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-14T15:00:00,21.3,21.3,6.6,38.69,0,0,,,,17.9,7.7,80,1011.7,1.6,19.1,706,2.5,7,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-14T16:00:00,20.5,20.5,6.5,40.15,0,0,,,,,4.6,217,1011.8,27.4,19.1,525.8,1.9,5,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-14T17:00:00,18.7,18.7,6.6,45.35,0,0,,,,,3.1,261,1011.7,27.2,19.1,314.3,1.1,3,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-14T18:00:00,16.1,16.1,6.9,54.31,0,0,,,,14.7,5.7,345,1012.1,9.1,19.3,144.3,0.5,1,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-14T19:00:00,15.3,15.3,6.2,54.75,0,0,,,,,5.4,4,1012.1,0,19.6,18.4,0.1,0,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-14T20:00:00,14.4,14.4,6.3,58.04,0,0,,,,,3.7,315,1012.4,0,19.6,0,,0,,Clear,clear-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-14T21:00:00,13.8,13.8,7,63.61,0,0,,,,16.5,2.3,51,1013,0,19.6,0,,0,,Clear,clear-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-14T22:00:00,13.4,13.4,7.4,67.3,0,0,,,,,1.9,20,1013.3,36.1,14.8,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-14T23:00:00,13,13,7.1,67.78,0,0,,,,,2,285,1013.5,54.1,14.8,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-15T00:00:00,13.7,13.7,8,68.11,0,0,,,,5.4,1.8,102,1014,56.2,10.1,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17119099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-15T01:00:00,12.8,12.8,7.8,71.71,0,0,,,,,1.8,96,1014.1,74.7,10,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-15T02:00:00,13.1,13.1,8,71.25,0,0,,,,,0.2,15,1014.1,56.6,10,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-15T03:00:00,12.3,12.3,7.8,74.06,0,0,,,,11.1,2,93,1014.2,56.2,10.1,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17119099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-15T04:00:00,11.3,11.3,7.8,79.07,0,0,,,,,2.2,295,1014.5,77.4,10,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-15T05:00:00,11.5,11.5,8.3,80.87,0,0,,,,,2,242,1014.6,78.7,10,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-15T06:00:00,10.6,10.6,8.1,84.68,0,0,,,,5.4,1.8,3,1014.9,60.8,10,9.6,0,0,,Partially cloudy,partly-cloudy-night,"17063099999,17119099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-15T07:00:00,10.9,10.9,8.7,86.13,0,0,,,,,1.9,221,1015.3,50,10,131.9,0.5,1,,Partially cloudy,partly-cloudy-day,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-15T08:00:00,12,12,9.2,82.83,0,0,,,,,2.1,25,1016,41.3,9.8,330.3,1.2,3,,Partially cloudy,partly-cloudy-day,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-15T09:00:00,16.5,16.5,10.7,68.68,0.02,100,rain,,,6,3.5,34,1016.3,34.5,10.6,522.5,1.9,5,,"Rain, Partially cloudy",rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-15T10:00:00,18,18,11.3,65.02,0,0,,,,,3.6,19,1016.6,32,14.8,688,2.5,7,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-15T11:00:00,17.4,17.4,7.6,52.65,0,0,,,,,5.3,11,1017,56.4,19.3,810.3,2.9,8,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-15T12:00:00,17.4,17.4,9.3,59.2,0,0,,,,17.7,12,2,1016.8,3.8,19.6,882,3.2,9,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-15T13:00:00,16.8,16.8,8.8,59.38,0,0,,,,,16.6,1,1016.4,1.4,19.3,885.8,3.2,9,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-15T14:00:00,16.5,16.5,8.4,58.95,0,0,,,,,21.5,5,1016.1,1.1,19.3,819.8,3,8,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-15T15:00:00,16.2,16.2,7.5,56.56,0,0,,,,25.9,19.9,15,1015.7,0.7,19.3,689.5,2.5,7,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-15T16:00:00,15.1,15.1,7.4,59.89,0,0,,,,,18.6,11,1015.4,0.7,19.3,505.9,1.8,5,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-15T17:00:00,14.4,14.4,8.3,66.73,0,0,,,,,18.6,25,1015.1,0,19.6,313.6,1.1,3,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-15T18:00:00,13.7,13.7,9,73.05,0,0,,,,26.6,20,15,1015.1,0,19.6,144,0.5,1,,Clear,clear-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-15T19:00:00,13,13,8.4,73.88,0,0,,,,,13.7,22,1015,25.2,19.6,19,0.1,0,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-15T20:00:00,12.1,12.1,9.3,83.04,0,0,,,,,15.3,25,1015,28.6,15.1,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-15T21:00:00,12.4,12.4,8.1,75.17,0,0,,,,28.3,2.6,312,1015.5,37,10.7,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-15T22:00:00,12.6,12.6,7.5,70.76,0,0,,,,,2.5,329,1015.5,45.1,10,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-15T23:00:00,11.9,11.9,6.9,71.6,0,0,,,,,2.5,23,1015.2,37.8,10,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-16T00:00:00,12.3,12.3,7.2,71.16,0,0,,,,5.7,2.3,132,1015.1,1.7,10.1,0,,0,,Clear,clear-night,"17063099999,17119099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-16T01:00:00,12,12,5.9,65.95,0,0,,,,,2.2,276,1014.9,1.7,10,0,,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-16T02:00:00,12.5,12.5,5.7,63.2,0,0,,,,,2.2,167,1014.7,0,10,0,,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-16T03:00:00,10.6,10.6,6.7,76.69,0,0,,,,5.7,0.3,69,1014.2,0,10.1,0,,0,,Clear,clear-night,"17063099999,17119099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-16T04:00:00,10.8,10.8,7.1,77.8,0,0,,,,,1.9,129,1013.9,0,10.1,0,,0,,Clear,clear-night,"17063099999,17119099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-16T05:00:00,9.9,9.9,6.4,78.58,0,0,,,,,0.3,116,1013.5,0,10,0,,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-16T06:00:00,10,10,6.4,78.7,0,0,,,,3.6,2,136,1013.2,26.8,10.1,10.9,0,0,,Partially cloudy,partly-cloudy-night,"17063099999,17119099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-16T07:00:00,11,11,7,76.37,0,0,,,,,0.3,59,1013.2,28.7,14.8,121.8,0.4,1,,Partially cloudy,partly-cloudy-day,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-16T08:00:00,16.3,16.3,9,62.05,0,0,,,,,1.9,102,1013.4,27,14.8,295.1,1.1,3,,Partially cloudy,partly-cloudy-day,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-16T09:00:00,18.7,18.7,9.9,56.5,0,0,,,,4.2,2.2,77,1013.2,54,19.6,492.4,1.8,5,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-16T10:00:00,20.8,20.8,9.6,48.69,0,0,,,,,2.2,51,1012.7,28.8,19.6,667,2.4,7,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-16T11:00:00,22.9,22.9,8.8,40.53,0,0,,,,,7.2,131,1012.8,28.8,19.6,784.3,2.8,8,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-16T12:00:00,24,24,7.8,35.55,0,0,,,,14.3,7.5,199,1012.3,29.3,19.6,846.3,3,8,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-16T13:00:00,24.2,24.2,7.8,35.22,0,0,,,,,7.8,228,1011.6,29.3,19.6,842,3,8,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-16T14:00:00,24.9,24.9,6.7,31.19,0,0,,,,,7.8,226,1010.9,52.7,19.6,770,2.8,8,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-16T15:00:00,25.4,25.4,7.7,32.55,0,0,,,,23.4,7.6,202,1010.4,55.2,19.3,620,2.2,6,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-16T16:00:00,24.7,24.7,5.3,28.56,0,0,,,,,9.1,233,1009.8,82.9,19.3,426.8,1.5,4,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-16T17:00:00,22.9,22.9,7.1,36.08,0,0,,,,,10.5,155,1009.9,86,19.1,264.5,1,3,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-16T18:00:00,23.2,23.2,6.9,35.02,0,0,,,,22.5,7.6,154,1009.5,85.1,19.1,93.4,0.3,1,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-16T19:00:00,22.5,22.5,7,36.95,0,0,,,,,2.8,178,1009.1,41.5,19.1,13.3,0,0,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-16T20:00:00,20.5,20.5,6.5,40.06,0,0,,,,,5.8,221,1008.9,5.1,19.3,0,,0,,Clear,clear-night,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-16T21:00:00,18.6,18.6,7.4,47.98,0.01,100,rain,,,22.2,2.5,156,1009.5,46.1,19.3,0,,0,,"Rain, Partially cloudy",rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-16T22:00:00,18.7,18.7,8,49.66,0,0,,,,,2.4,191,1009.9,58.8,19.3,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-16T23:00:00,17.2,17.2,10,62.88,0,0,,,,,4.7,12,1010.4,88.5,8.2,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-17T00:00:00,15.7,15.7,11.1,74.1,0,0,,,,21.9,5.7,172,1010.6,89.9,14.5,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17119099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-17T01:00:00,15.2,15.2,11.2,77.29,0,0,,,,,2,202,1010.3,44.9,19.4,0,,0,,Partially cloudy,partly-cloudy-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-17T02:00:00,14,14,10.7,80.31,0,0,,,,,5.2,110,1009.9,6.6,19,0,,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-17T03:00:00,13.5,13.5,10.7,83.05,0.36,100,rain,,,21.9,1.8,71,1009.4,42.7,19,0,,0,,"Rain, Partially cloudy",rain,"17063099999,17119099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-17T04:00:00,12.9,12.9,10.4,84.5,0,0,,,,,0.2,200,1009.1,6.2,19,0,,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-17T05:00:00,14.1,14.1,9.7,74.64,0,0,,,,,4,223,1008.8,4.9,19,0,,0,,Clear,clear-night,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-17T06:00:00,15,15,9.2,68.63,0,0,,,,18,7.9,212,1008.6,31.5,19,12.6,0,0,,Partially cloudy,partly-cloudy-night,"17063099999,17119099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-17T07:00:00,15,15,9.6,69.94,0,0,,,,,5.7,220,1009.2,40.6,19,131.9,0.5,1,,Partially cloudy,partly-cloudy-day,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-17T08:00:00,17.1,17.1,9.7,61.73,0,0,,,,,5.5,206,1009.5,31.1,19.3,324,1.2,3,,Partially cloudy,partly-cloudy-day,"17063099999,17061099999,17064099999,17060099999"
"41.094064, 29.090658",2017-04-17T09:00:00,17.6,17.6,9.9,60.74,0.02,100,rain,,,21.4,4.8,228,1009.7,46.8,19.6,527.3,1.9,5,,"Rain, Partially cloudy",rain,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-17T10:00:00,19.1,19.1,9.6,54.3,0,0,,,,,7.9,219,1009.6,39.4,19.6,674.3,2.4,7,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-17T11:00:00,19.1,19.1,8.7,50.77,0,0,,,,,11.6,213,1009.6,40.2,19.6,722,2.6,7,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-17T12:00:00,19.9,19.9,8.4,47.49,0,0,,,,28.5,11.9,229,1009.4,40.8,19.3,748.3,2.7,7,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-17T13:00:00,20.9,20.9,9.2,46.97,0,0,,,,,10.3,223,1009.2,61.5,19.3,663.3,2.4,7,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
"41.094064, 29.090658",2017-04-17T14:00:00,21,21,9.2,47.01,0,0,,,,,10.3,222,1008.9,61.6,19.3,401.6,1.4,4,,Partially cloudy,partly-cloudy-day,"17063099999,17119099999,17061099999,17064099999,17059099999,17060099999"
